x-axis,1,2,3
second,Volt,Volt,Volt
-1.590625E+00,+1.402167E+00,+4.502670E+00,+157E-06
-1.589063E+00,+1.402167E+00,+4.502670E+00,+157E-06
-1.587500E+00,+1.402167E+00,+4.502670E+00,+157E-06
-1.585938E+00,+1.402167E+00,+4.502670E+00,+157E-06
-1.584375E+00,+1.402167E+00,+4.502670E+00,+157E-06
-1.582813E+00,+1.407192E+00,+4.502670E+00,+157E-06
-1.581250E+00,+1.407192E+00,+4.502670E+00,+157E-06
-1.579688E+00,+1.407192E+00,+4.502670E+00,+157E-06
-1.578125E+00,+1.407192E+00,+4.502670E+00,+157E-06
-1.576563E+00,+1.407192E+00,+4.502670E+00,+157E-06
-1.575000E+00,+1.402167E+00,+4.502670E+00,+157E-06
-1.573438E+00,+1.402167E+00,+4.502670E+00,+157E-06
-1.571875E+00,+1.351916E+00,+4.502670E+00,+25.283E-03
-1.570313E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.568750E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.567188E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.565625E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.564063E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.562500E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.560938E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.559375E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.557813E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.556250E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.554688E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.553125E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.551563E+00,+1.346891E+00,+4.502670E+00,+30.308E-03
-1.550000E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.548438E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.546875E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.545313E+00,+1.351916E+00,+4.502670E+00,+30.308E-03
-1.543750E+00,+1.351916E+00,+4.502670E+00,+25.283E-03
-1.542188E+00,+1.346891E+00,+4.502670E+00,+30.308E-03
-1.540625E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.539063E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.537500E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.535938E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.534375E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.532813E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.531250E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.529688E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.528125E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.526563E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.525000E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.523438E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.521875E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.520313E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.518750E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.517188E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.515625E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.514063E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.512500E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.510938E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.509375E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.507813E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.506250E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.504688E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.503125E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.501563E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.500000E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.498438E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.496875E+00,+1.331815E+00,+4.502670E+00,+30.308E-03
-1.495313E+00,+1.326790E+00,+4.502670E+00,+30.308E-03
-1.493750E+00,+1.402167E+00,+4.502670E+00,+55.433E-03
-1.492188E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.490625E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.489063E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.487500E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.485938E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.484375E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.482813E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.481250E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.479688E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.478125E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.476563E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.475000E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.473438E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.471875E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.470313E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.468750E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.467188E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.465625E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.464063E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.462500E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.460938E+00,+1.412217E+00,+4.502670E+00,+55.433E-03
-1.459375E+00,+1.382067E+00,+4.502670E+00,+70.509E-03
